1.600000000000000000e+01,3.350000000000000000e+01
1.650000000000000000e+01,3.300000000000000000e+01
1.700000000000000000e+01,3.250000000000000000e+01
1.700000000000000000e+01,3.200000000000000000e+01
1.700000000000000000e+01,3.150000000000000000e+01
1.700000000000000000e+01,3.100000000000000000e+01
1.700000000000000000e+01,3.050000000000000000e+01
1.700000000000000000e+01,3.000000000000000000e+01
1.700000000000000000e+01,2.950000000000000000e+01
1.700000000000000000e+01,2.900000000000000000e+01
1.750000000000000000e+01,2.850000000000000000e+01
1.800000000000000000e+01,2.800000000000000000e+01
1.800000000000000000e+01,2.750000000000000000e+01
1.800000000000000000e+01,2.700000000000000000e+01
1.750000000000000000e+01,2.700000000000000000e+01
1.800000000000000000e+01,2.700000000000000000e+01
