4.200000000000000000e+01,1.050000000000000000e+01
4.200000000000000000e+01,1.050000000000000000e+01
4.161072274585997377e+01,1.177337678495634776e+01
4.131837377323590488e+01,1.272968849052396934e+01
4.102602480061183599e+01,1.368600019609159091e+01
4.073367582798776709e+01,1.464231190165921248e+01
4.169150960441346854e+01,1.492963481536100190e+01
4.263921968181331579e+01,1.524876740409924736e+01
4.277262401345355158e+01,1.623982909960544418e+01
4.290602834509378738e+01,1.723089079511164101e+01
4.303943267673402318e+01,1.822195249061783784e+01
4.400000000000000000e+01,1.850000000000000000e+01
