2.800000000000000000e+01,1.750000000000000000e+01
2.825951181868378725e+01,1.698709593290532638e+01
2.911290007624454645e+01,1.750837175419134439e+01
3.001983855454345829e+01,1.792963485081963171e+01
3.097990879317499591e+01,1.820939392018822645e+01
3.193711617253179114e+01,1.849879681047250557e+01
3.280873014116096442e+01,1.898898972116227668e+01
3.369026284808720106e+01,1.946111267826064051e+01
3.459952132200457697e+01,1.987734461794024554e+01
3.554634623375201841e+01,2.019909387822603009e+01
3.650000000000000000e+01,2.050000000000000000e+01
