1.750000000000000000e+01,4.500000000000000000e+00
1.750000000000000000e+01,4.500000000000000000e+00
1.615985742829430194e+01,4.486995946995388174e+00
1.515990450377806908e+01,4.477292919043684982e+00
1.415995157926183623e+01,4.467589891091983567e+00
1.315999865474560337e+01,4.457886863140280376e+00
1.216004573022937052e+01,4.448183835188578961e+00
1.116009280571313766e+01,4.438480807236875769e+00
1.016013988119690481e+01,4.428777779285172578e+00
9.160186956680671955e+00,4.419074751333469386e+00
8.160234032164439100e+00,4.409371723381766195e+00
8.077254626313688846e+00,3.105180571442558879e+00
7.088033778020644604e+00,2.958749313500860012e+00
6.088059110767261473e+00,2.965867238162181785e+00
5.933654982015407420e+00,2.717255847421913284e+00
5.132056629797030922e+00,3.324090822181877236e+00
4.761261124397446309e+00,4.252805360226515674e+00
5.086659420922005737e+00,5.198382405537428141e+00
4.414004338328025412e+00,5.938338579821071050e+00
4.300394705138529616e+00,6.931864045647966321e+00
4.035147076083937634e+00,7.896044368658614587e+00
4.069971167619717889e+00,8.895437826035990980e+00
4.253704302842217899e+00,9.878413988016184533e+00
4.850377056044854029e+00,1.068089864555524571e+01
5.808171569500546028e+00,1.096835241574129682e+01
5.897907835915370711e+00,1.196431797864491742e+01
6.361616969626709306e+00,1.285030547252543442e+01
6.391304446709803244e+00,1.384986470223843114e+01
7.116216016734430383e+00,1.453870664030872106e+01
7.346237829422310739e+00,1.551189211373492327e+01
7.500000000000000000e+00,1.650000000000000000e+01
