2.050000000000000000e+01,4.100000000000000000e+01
2.002576694706879934e+01,4.058504607868519543e+01
1.927319025236191763e+01,3.992654147081668725e+01
1.852061355765503592e+01,3.926803686294816487e+01
1.776803686294815421e+01,3.860953225507965669e+01
1.701546016824127250e+01,3.795102764721113431e+01
1.626288347353439079e+01,3.729252303934261192e+01
1.551030677882751263e+01,3.663401843147408954e+01
1.475773008412063447e+01,3.597551382360556715e+01
1.400515338941375632e+01,3.531700921573704477e+01
1.325257669470687816e+01,3.465850460786852238e+01
1.250000000000000000e+01,3.400000000000000000e+01
