2.900000000000000000e+01,1.150000000000000000e+01
2.900000000000000000e+01,1.150000000000000000e+01
2.784324421100398439e+01,1.110049745000523735e+01
2.689802778255158699e+01,1.077405311572494817e+01
2.595281135409918960e+01,1.044760878144465899e+01
2.500759492564679221e+01,1.012116444716436980e+01
2.406237849719439481e+01,9.794720112884084173e+00
2.311716206874199742e+01,9.468275778603794990e+00
2.217194564028960002e+01,9.141831444323509359e+00
2.122672921183720263e+01,8.815387110043223728e+00
2.028151278338480523e+01,8.488942775762938098e+00
1.933629635493240784e+01,8.162498441482652467e+00
1.839107992648001044e+01,7.836054107202366836e+00
1.744586349802761305e+01,7.509609772922081206e+00
1.650064706957521565e+01,7.183165438641795575e+00
1.555543064112281826e+01,6.856721104361509944e+00
1.461021421267042442e+01,6.530276770081224313e+00
1.366499778421803057e+01,6.203832435800938683e+00
1.271978135576563673e+01,5.877388101520653052e+00
1.177456492731324289e+01,5.550943767240367421e+00
1.082934849886084905e+01,5.224499432960081791e+00
9.884132070408455206e+00,4.898055098679796160e+00
1.012809328622712002e+01,3.928270109532057575e+00
1.050000000000000000e+01,3.000000000000000000e+00
