2.300000000000000000e+01,1.750000000000000000e+01
2.226174129096391141e+01,1.815718275177763275e+01
2.151481083212798495e+01,1.882208491726001398e+01
2.076788037329205849e+01,1.948698708274239522e+01
2.002094991445613203e+01,2.015188924822477645e+01
1.927401945562020558e+01,2.081679141370715769e+01
1.852708899678427912e+01,2.148169357918953892e+01
1.778015853794835266e+01,2.214659574467192016e+01
1.839035058147330659e+01,2.293884928364719400e+01
1.774379173441934654e+01,2.370171339821560963e+01
1.833416252469700680e+01,2.450884556210633747e+01
1.896624168154683332e+01,2.528374938805895766e+01
1.953978707074421095e+01,2.610292317092217473e+01
2.007438769716019067e+01,2.694802799887882827e+01
2.049115627817977980e+01,2.785704062248474600e+01
2.025572943982160012e+01,2.882893269662707070e+01
2.002030260146342044e+01,2.980082477076939540e+01
1.978487576310524076e+01,3.077271684491172010e+01
2.028857494201328393e+01,3.163659596676116337e+01
2.092497657113547405e+01,3.240795383860186973e+01
2.078711656987012191e+01,3.339840556385208004e+01
2.127852105278487471e+01,3.426933703886678018e+01
2.180829739780050147e+01,3.511747442411865450e+01
2.233363717021200756e+01,3.596836696934551014e+01
2.272116585617559537e+01,3.689022461429691191e+01
2.270678720280751861e+01,3.789012123611705363e+01
2.269240854943944186e+01,3.889001785793719534e+01
2.311357391578751930e+01,3.979700172449099682e+01
2.359999679005638029e+01,4.067072524333893568e+01
2.399923699917118824e+01,4.158757160747306614e+01
2.404068486030428886e+01,4.258671227565122308e+01
2.444452998037747449e+01,4.350153964679458340e+01
2.450000000000000000e+01,4.450000000000000000e+01
