2.550000000000000000e+01,2.000000000000000000e+01
2.639229263908415390e+01,2.028189631278105765e+01
2.734583856837095084e+01,2.058314398620042596e+01
2.809609048489090100e+01,2.124429605778315988e+01
2.886145427834603083e+01,2.188789396305318746e+01
2.972128935178376707e+01,2.239846584485468384e+01
3.056121503352154889e+01,2.294116728133456462e+01
3.138568045497586922e+01,2.350707961449770522e+01
3.217394719354994947e+01,2.412241330352975410e+01
3.295729711634858461e+01,2.474399427046115107e+01
3.366355536579429497e+01,2.545194856636582159e+01
3.450000000000000000e+01,2.600000000000000000e+01
