4.750000000000000000e+01,3.100000000000000000e+01
4.273737365514752184e+01,3.144923330507793580e+01
4.179839868980093343e+01,2.976981495062043592e+01
3.905842152309460147e+01,2.758404026856926095e+01
3.907782840187564943e+01,2.524891060296345557e+01
3.587546644051779055e+01,2.054078637461231693e+01
3.363033447915508134e+01,1.836723552563659112e+01
3.070679083530792042e+01,1.704254452234881967e+01
2.873245821522828791e+01,1.628648355350091492e+01
3.178046699107886042e+01,1.281801908050382721e+01
2.934951919630638884e+01,9.883830439257664580e+00
2.900000000000000000e+01,1.000000000000000000e+01
