3.000000000000000000e+01,4.100000000000000000e+01
2.799857348743377017e+01,3.782528684770696259e+01
2.571991866834646245e+01,3.602243054055978178e+01
2.353581021963567821e+01,3.472495913022277136e+01
2.080235471209590514e+01,3.375173414632143221e+01
1.732895487608641361e+01,3.328193070747131088e+01
1.657586940037896639e+01,3.233627399157953164e+01
1.427313540360320943e+01,3.121330220849920067e+01
1.167945674732835215e+01,2.908551638408101780e+01
9.500000000000000000e+00,2.750000000000000000e+01
