2.600000000000000000e+01,4.250000000000000000e+01
2.810322903299713104e+01,4.205393624300966593e+01
2.648433926052970833e+01,3.833161248759528661e+01
2.909828679214186309e+01,3.675240267914189474e+01
2.808971442373372440e+01,3.477598580317186361e+01
2.602852239268837309e+01,3.271760929110536864e+01
2.383602385633671972e+01,2.999516860092822057e+01
2.193515363072478763e+01,3.031926871788810729e+01
1.988372890691639938e+01,3.165907502834313192e+01
1.603959768122211926e+01,2.914012106630684684e+01
1.234321201169757742e+01,2.885254981597099899e+01
9.000000000000000000e+00,2.950000000000000000e+01
