3.950000000000000000e+01,1.950000000000000000e+01
3.525767153244440522e+01,1.992370337294199700e+01
3.203990985107704859e+01,1.915437531228202772e+01
2.907285792276323733e+01,1.967296276838533942e+01
2.714706128396277407e+01,1.747302058343913345e+01
2.340823457607048752e+01,1.458876079253696290e+01
2.142375004079180556e+01,1.230182475486367366e+01
1.963414800802573623e+01,1.220916065795834449e+01
1.912557134443578022e+01,1.628817330681362208e+01
1.346827788014687322e+01,1.948936040139993509e+01
1.178982893278922717e+01,2.083769201791229619e+01
8.634586560804876854e+00,2.484841053200217686e+01
6.761311507241384966e+00,2.599553726084334926e+01
4.500000000000000000e+00,2.800000000000000000e+01
