1.450000000000000000e+01,4.600000000000000000e+01
1.472842376093331573e+01,4.382505546125466367e+01
1.543864722684109303e+01,4.168896705905909528e+01
1.802293958586816203e+01,4.192873383499743056e+01
2.148775366799137032e+01,4.293517102079289316e+01
2.452742973454764552e+01,4.203285625045847951e+01
2.686453209270591103e+01,4.328928434117482027e+01
2.938072558475960605e+01,4.289712283941602067e+01
3.149262648626015348e+01,4.430979821431984789e+01
3.411137375583520992e+01,4.492781423652792938e+01
3.804939745759565284e+01,4.431541315174568751e+01
3.900000000000000000e+01,4.450000000000000000e+01
