2.950000000000000000e+01,4.800000000000000000e+01
2.740970021412385194e+01,4.568784896822376140e+01
2.443978402850063603e+01,4.249291425701760971e+01
2.046063508202869485e+01,4.235530502861323754e+01
1.844428918161405306e+01,4.221148586375144163e+01
1.348354415627226643e+01,4.120165578358948721e+01
1.104145120576771255e+01,3.821934089871517415e+01
1.247479526975749842e+01,3.645622059167607887e+01
1.466218384765340943e+01,3.401930957311120807e+01
1.455945928916625931e+01,3.236541325108710510e+01
1.565007041600522797e+01,3.058787426980495283e+01
1.725564631196347065e+01,2.811129755657642804e+01
1.928848157616008763e+01,2.503608653145201046e+01
1.882877490923647912e+01,2.248773519938281495e+01
2.085343125646049955e+01,1.822387179428284298e+01
2.341420938645381966e+01,1.816261743161687292e+01
2.386822182022743633e+01,1.592358532650987257e+01
2.403370215512957486e+01,1.450986254611344251e+01
2.422258117167001146e+01,1.163793934329516944e+01
2.637122394970955241e+01,8.099973768709485711e+00
2.615990283949432182e+01,5.827055397547520776e+00
2.900000000000000000e+01,4.000000000000000000e+00
