3.500000000000000000e+00,3.350000000000000000e+01
5.665691925037730670e+00,3.295849160180451776e+01
7.566853259202276583e+00,3.548678530940361497e+01
7.832285861193003740e+00,3.687578820709042304e+01
1.099593549263207670e+01,3.804451040449988142e+01
1.409122439695377693e+01,3.650412712304200369e+01
1.640982676360117409e+01,3.522596949736416860e+01
1.886908075243685090e+01,3.489195515920363277e+01
1.985163863067812073e+01,3.394844418509624973e+01
2.209358054950796202e+01,3.620072914564264721e+01
2.499090048551042642e+01,3.686021311072481410e+01
2.836784602612687323e+01,3.554951064265836180e+01
3.191669869038573992e+01,3.458724255694609440e+01
3.556509365150193247e+01,3.558868171515474188e+01
3.893897546004568966e+01,3.520951334661137366e+01
4.022648639270263260e+01,3.384513624760558059e+01
4.309564968351370595e+01,3.054617315473548445e+01
4.661554187915737657e+01,2.728543419146083338e+01
4.750000000000000000e+01,2.600000000000000000e+01
