1.850000000000000000e+01,2.000000000000000000e+01
1.617793686751427629e+01,1.567832871037326647e+01
1.443054902970672870e+01,1.482973536194386810e+01
1.299307281059210162e+01,1.144094083379943605e+01
1.214748275221510454e+01,1.120894881585687841e+01
1.053172316048712709e+01,1.022085828332518531e+01
9.068326441478310684e+00,8.200109284785330743e+00
7.222811029564618401e+00,7.194571965200355912e+00
6.529318645907372876e+00,6.313794602153350866e+00
2.500000000000000000e+00,4.500000000000000000e+00
