2.650000000000000000e+01,2.450000000000000000e+01
2.718994947896528913e+01,2.508999285949608193e+01
2.655821870808750518e+01,2.968615427425988429e+01
2.679288687543265368e+01,3.288796867150596626e+01
2.680698839776307096e+01,3.421282024340549555e+01
2.755160348047589380e+01,3.609419439841677502e+01
2.868366367912808101e+01,3.886002146911339139e+01
4.672935767560532838e+01,3.760747729235860959e+01
4.455118170891907425e+01,3.791129832077891848e+01
4.442562982898704149e+01,3.450971799502381998e+01
4.462445440481265280e+01,3.260465654744858455e+01
4.617826491050076498e+01,3.045666498054281135e+01
4.800000000000000000e+01,2.650000000000000000e+01
