1.000000000000000000e+01,3.800000000000000000e+01
8.514062038139526223e+00,3.971807451381035037e+01
6.575967952783090098e+00,3.774647708604492635e+01
2.044756920989320825e+00,3.470053306440569685e+01
1.533818709338225394e+00,2.846970739222121338e+01
2.267524924680718090e+00,2.412591560177514083e+01
1.971183403992059269e+00,2.106403971732938274e+01
2.452934668931639361e+00,1.707573307426326181e+01
2.862309429004807892e+00,1.333678354952619927e+01
2.948192333228563555e+00,7.009637645513559612e+00
2.935434707750309791e+00,4.489899831664281749e+00
6.736136592841743820e+00,2.816015804592287175e+00
9.367759729491824672e+00,2.437722370582162235e+00
1.100000000000000000e+01,2.000000000000000000e+00
