4.800000000000000711e+00,6.800000000000000711e+00
1.120000000000000107e+01,4.700000000000000178e+00
4.590000000000000568e+01,1.040000000000000036e+01
4.550000000000000000e+01,2.490000000000000213e+01
2.400000000000000000e+01,2.770000000000000284e+01
2.050000000000000000e+01,2.160000000000000142e+01
1.210000000000000142e+01,1.970000000000000284e+01
1.540000000000000036e+01,2.770000000000000284e+01
5.800000000000000711e+00,2.770000000000000284e+01
2.200000000000000178e+00,2.150000000000000000e+01
5.000000000000000000e+00,1.560000000000000142e+01
1.619999999999999929e+01,1.350000000000000000e+01
1.690000000000000213e+01,1.220000000000000107e+01
