2.700000000000000000e+01,4.150000000000000000e+01
2.650000000000000000e+01,4.150000000000000000e+01
2.600000000000000000e+01,4.150000000000000000e+01
2.550000000000000000e+01,4.150000000000000000e+01
2.500000000000000000e+01,4.150000000000000000e+01
2.450000000000000000e+01,4.150000000000000000e+01
2.400000000000000000e+01,4.200000000000000000e+01
2.350000000000000000e+01,4.250000000000000000e+01
2.350000000000000000e+01,4.300000000000000000e+01
2.350000000000000000e+01,4.350000000000000000e+01
2.350000000000000000e+01,4.400000000000000000e+01
2.300000000000000000e+01,4.450000000000000000e+01
2.250000000000000000e+01,4.500000000000000000e+01
2.200000000000000000e+01,4.550000000000000000e+01
2.150000000000000000e+01,4.600000000000000000e+01
2.100000000000000000e+01,4.650000000000000000e+01
2.050000000000000000e+01,4.700000000000000000e+01
